insee_code,total_rooftops,pv_rooftops_count
67040,1313,26
67043,2130,19
67044,407,8
67045,3053,30
67046,8518,111
67047,251,5
67048,625,12
67049,639,18
67050,76,1
67051,532,0
67052,2383,35
67053,494,22
67054,549,16
67055,1697,24
67056,684,23
67057,392,16
67058,457,17
67059,723,16
67060,601,3
67061,3909,54
67062,454,7
67063,932,21
67065,1282,19
67066,2818,38
67067,6933,137
67068,397,5
67069,622,17
67070,446,7
67071,841,24
67072,954,17
67073,3502,31
67074,991,38
67075,539,20
67076,630,16
67077,652,20
67078,335,9
67079,228,6
67080,1362,31
67081,856,16
67082,1095,20
67083,1303,17
67084,2219,45
67085,781,19
67086,520,11
67087,1695,28
67088,580,10
67089,2827,58
67090,853,14
67091,637,7
67092,719,13
67093,512,9
67094,279,1
67095,1564,25
67096,353,11
67097,1059,18
67098,1518,24
67099,451,1
67100,340,6
67101,3018,37
67102,293,5
67103,1162,26
67104,858,37
67105,1395,13
67106,4898,74
67107,949,18
67108,1809,39
67109,673,8
67110,1434,16
67111,534,9
67112,2874,37
67113,643,14
67115,1828,40
67116,644,6
67117,560,7
67118,1905,49
67119,695,22
67120,463,10
67121,982,14
67122,2011,39
67123,787,22
67124,988,30
67125,2742,48
67126,494,5
67127,1082,22
67128,1631,27
67129,830,18
67130,6841,80
67131,2276,63
67132,1379,17
67133,677,12
67134,249,2
67135,903,19
67136,446,4
67137,2033,58
67138,518,28
67139,684,14
67140,894,26
67141,846,21
67142,456,13
67143,800,16
67144,372,4
67145,383,4
67146,1026,25
67147,716,8
67148,288,2
67149,491,15
67150,1307,31
67151,4472,76
67152,3234,78
67153,708,10
67154,2966,36
67155,1172,10
67156,2310,44
67159,323,4
67160,1454,32
67161,387,7
67162,606,7
67163,686,20
67164,1072,8
67165,616,3
67166,287,10
67167,1705,25
67168,1555,24
67169,3232,54
67172,2076,41
67173,921,26
67174,1611,26
67176,4522,94
67177,923,19
67178,352,5
67179,813,9
67180,23349,291
67181,395,5
67182,1241,19
67183,1142,13
67184,2037,63
67185,748,17
67186,465,22
67187,577,5
67188,817,16
67189,1033,20
67190,259,4
67191,1983,47
67192,1063,25
67194,4282,71
67195,758,20
67196,2641,57
67197,1674,29
67198,249,7
67199,272,3
67200,838,17
67201,464,10
67202,3415,72
67203,412,12
67204,1884,35
67205,4994,75
67206,1475,36
67208,578,21
67209,435,5
67210,981,14
67212,1349,25
67213,896,13
67214,766,15
67215,641,10
67216,2280,40
67217,418,10
67218,6139,113
67220,582,6
67221,395,13
67222,3596,68
67223,1352,24
67225,147,3
67226,1746,32
67227,360,6
67228,819,12
67229,299,6
67230,2099,30
67231,232,4
67232,308,7
67233,1591,34
67234,2228,35
67235,478,9
67236,507,15
67237,2372,48
67238,935,22
67239,1732,37
67240,657,20
67241,335,8
67242,779,21
67244,207,7
67245,273,4
67246,1362,25
67247,893,18
67248,2030,30
67249,268,3
67250,750,24
67252,1118,30
67253,766,15
67254,1061,31
67255,758,15
67256,1160,42
67257,1032,24
67258,278,6
67259,1025,40
67260,513,9
67261,1758,27
67263,2163,55
67264,972,28
67265,872,8
67266,837,12
67267,3567,83
67268,939,32
67269,423,7
67270,388,3
67271,803,24
67272,508,8
67273,716,27
67274,361,5
67275,1074,16
67276,2074,39
67277,970,20
67278,910,13
67279,281,4
67280,695,22
67281,3771,45
67282,3122,67
67283,2327,32
67285,1364,31
67286,1993,22
67287,753,6
67288,486,9
67289,666,16
67290,1066,18
67291,3700,77
67292,1199,33
67293,885,23
67295,931,10
67296,581,18
67298,563,27
67299,1184,17
67300,5198,75
67301,2224,44
67302,1716,25
67303,789,12
67304,792,12
67305,2332,41
67306,760,10
67307,606,12
67308,881,12
67309,1819,56
67310,1058,39
67311,2456,48
67312,490,10
67313,3089,27
67314,681,19
67315,691,11
67317,674,20
67319,449,10
67320,768,22
67321,527,6
67322,1414,21
67324,4282,87
67325,1474,23
67326,614,24
67327,1249,36
67328,915,21
67329,1455,19
67330,1110,18
67331,1524,27
67333,431,7
67334,342,5
67335,992,29
67336,1733,36
67337,534,9
67338,1869,28
67339,4217,96
67340,1800,39
67341,442,9
67342,2085,33
67343,1059,27
67344,348,14
67345,3308,84
67346,707,9
67347,2285,52
67348,7684,83
67349,711,16
67350,924,36
67351,2095,74
67352,602,10
67353,443,11
67354,476,13
67355,1189,26
67356,2212,52
67358,1359,20
67359,1726,37
67360,1229,19
67361,609,10
67362,746,7
67363,816,22
67364,1104,18
67365,2945,71
67366,693,7
67367,1188,23
67368,1624,22
67369,461,5
67370,949,21
67371,813,8
67372,4856,77
67373,414,4
67375,1058,34
67377,1415,34
67378,1865,55
67379,1369,24
67380,422,8
67381,509,11
67382,853,11
67383,251,6
67384,726,17
67385,485,4
67386,300,6
67387,415,5
67388,5272,111
67389,1756,34
67391,535,5
67392,1261,12
67394,440,15
67395,511,5
67396,402,4
67397,3142,64
67398,569,16
67400,1535,42
67401,424,7
67403,587,19
67404,1233,32
67405,2172,64
67406,436,9
67407,1497,28
67408,1250,26
67409,1194,24
67410,875,7
67411,4060,75
67412,1123,29
67413,631,9
67414,1374,16
67415,813,15
67416,593,18
67417,373,5
67418,1991,39
67420,1433,30
67421,976,16
67422,777,19
67423,758,8
67424,231,6
67425,580,5
67426,369,5
67427,318,13
67428,499,2
67429,724,12
67430,915,18
67432,898,24
67433,1269,22
67434,2634,29
67435,1240,21
67436,746,18
67437,6413,90
67438,910,9
67440,678,11
67441,473,7
67442,1174,26
67443,766,17
67444,203,5
67445,3161,55
67446,874,14
67447,3515,49
67448,1588,21
67449,2096,56
67450,736,21
67451,2130,52
67452,1655,29
67453,756,22
67454,623,6
67455,831,26
67456,516,10
67458,4911,77
67459,862,7
67460,1832,35
67461,449,6
67462,9791,150
67463,3226,58
67464,1068,23
67465,2277,52
67466,784,35
67467,761,15
67468,698,13
67470,208,1
67471,2237,57
67472,4716,75
67473,832,5
67474,2824,52
67475,419,7
67476,755,20
67477,824,21
67478,2053,32
67479,785,29
67480,1683,32
67481,1702,31
67482,22145,286
67483,445,3
67484,506,15
67485,1375,30
67486,1852,43
67487,1985,49
67488,374,1
67489,783,16
67490,595,14
67491,391,4
67492,786,17
67493,458,11
67494,643,30
67495,3312,90
67497,1040,15
67498,1184,31
67499,520,9
67500,1596,33
67501,670,10
67502,300,10
67503,350,5
67504,1858,14
67505,556,12
67506,2285,66
67507,1423,18
67508,567,14
67509,567,6
67510,594,17
67511,916,21
67513,247,2
67514,1071,14
67515,820,11
67516,923,18
67517,835,10
67519,2730,72
67520,4223,67
67521,678,13
67522,850,15
67523,3174,64
67524,627,8
67525,1978,37
67526,1839,56
67527,382,10
67528,901,17
67529,3441,42
67530,736,13
67531,410,8
67532,1169,21
67534,848,25
67535,1369,24
67536,318,2
67537,590,24
67538,1590,20
67539,2968,48
67540,913,23
67541,788,15
67542,464,8
67543,2192,36
67544,5342,123
67545,717,14
67546,931,24
67547,2296,31
67548,680,18
67550,1755,31
67551,1111,20
67552,569,9
67553,452,5
67554,953,13
67555,262,12
67556,232,9
67557,1072,23
67558,1011,22
67559,408,9
68001,1167,29
68002,482,12
68004,3511,44
68005,1766,52
68006,1170,33
68007,2168,43
68008,525,6
68009,1123,22
68010,1008,26
68011,1182,31
68012,1640,41
68013,988,22
68014,412,13
68015,1886,33
68016,1199,28
68017,930,13
68018,1016,23
68019,625,22
68020,2014,37
68021,3818,55
68022,1370,31
68023,1173,12
68024,121,2
68025,348,6
68026,1706,35
68027,499,7
68028,1959,35
68029,962,27
68030,406,7
68032,1517,45
68033,562,8
68034,431,15
68035,379,8
68036,2485,46
68037,524,14
68038,1014,25
68039,801,17
68040,1738,20
68041,1921,33
68042,4050,67
68043,3277,41
68044,943,17
68045,771,16
68046,525,11
68049,505,15
68050,512,9
68051,1217,26
68052,229,1
68054,435,11
68055,1051,20
68056,5764,83
68057,327,8
68058,2750,38
68059,1600,29
68060,1927,45
68061,1055,18
68062,2015,38
68063,6962,117
68064,948,18
68065,588,14
68066,24856,260
68067,519,12
68068,1661,27
68069,1409,32
68071,358,9
68072,1160,21
68073,592,11
68074,762,11
68075,970,24
68076,1094,23
68077,405,7
68078,2116,42
68079,361,10
68080,356,6
68081,646,19
68082,5596,71
68083,543,13
68084,1159,40
68085,368,13
68086,276,2
68087,645,11
68088,989,39
68089,2187,34
68090,630,7
68091,2310,30
68092,631,11
68093,1307,24
68094,845,15
68095,993,25
68096,460,9
68097,1624,28
68098,926,8
68099,727,15
68100,458,11
68101,735,17
68102,747,20
68103,578,8
68104,418,14
68105,363,5
68106,472,12
68107,477,9
68109,759,11
68110,1339,20
68111,1097,16
68112,5684,57
68113,1508,25
68114,240,4
68115,1635,36
68116,851,7
68117,958,18
68118,3954,75
68119,783,16
68120,1288,27
68121,773,25
68122,710,7
68123,915,9
68124,462,12
68125,464,11
68126,3199,45
68127,685,16
68128,693,9
68129,1284,28
68130,1280,37
68131,197,3
68132,884,16
68134,1795,27
68135,2821,44
68136,490,5
68137,741,22
68138,1695,38
68139,1601,23
68140,1346,28
68141,1923,29
68142,583,16
68143,2082,39
68144,1331,27
68145,4029,70
68146,2269,40
68147,665,14
68148,335,9
68149,2171,33
68150,660,10
68151,1056,15
68152,2181,33
68153,940,21
68154,6351,75
68155,3127,41
68156,2657,39
68157,1855,47
68158,710,14
68159,895,18
68160,692,15
68161,654,19
68162,3990,54
68163,3973,97
68165,395,17
68166,7099,127
68167,866,16
68168,477,12
68169,553,14
68170,797,18
68171,1505,17
68172,1951,40
68173,2663,58
68174,1503,28
68175,1918,52
68176,434,6
68177,1662,35
68178,1104,17
68179,1001,13
68180,853,20
68181,329,8
68182,1441,39
68183,295,10
68184,458,14
68185,1571,34
68186,503,9
68187,419,5
68188,1141,25
68189,927,19
68190,118,2
68191,822,8
68192,451,9
68193,947,16
68194,490,11
68195,3514,40
68196,284,10
68197,632,15
68198,505,6
68199,647,8
68200,572,12
68201,3127,58
68202,271,2
68203,1657,41
68204,1490,16
68205,1253,25
68207,740,18
68208,682,20
68209,928,23
68210,612,8
68211,626,14
68212,660,26
68213,523,6
68214,416,6
68215,745,15
68216,568,17
68217,1879,33
68218,2657,47
68219,934,28
68221,1288,20
68222,1100,23
68223,1290,17
68224,34117,236
68225,1793,55
68226,3643,41
68227,1265,37
68228,563,11
68229,293,1
68230,792,15
68231,1188,8
68232,677,17
68234,650,21
68235,1422,20
68237,706,7
68238,824,16
68239,477,6
68240,1621,33
68241,718,9
68242,1595,35
68243,244,6
68244,573,8
68245,471,10
68246,1272,27
68247,1406,16
68248,1088,29
68249,3755,65
68250,1193,23
68251,970,36
68252,1571,25
68253,1845,19
68254,879,22
68255,1701,28
68256,4430,56
68257,1247,24
68258,2314,51
68259,702,16
68260,1051,18
68261,300,12
68262,1104,21
68263,786,4
68264,681,17
68265,854,20
68266,2184,38
68267,2243,32
68268,642,9
68269,3454,53
68270,2753,44
68271,5831,88
68273,781,28
68274,251,1
68275,660,15
68276,329,10
68277,1278,17
68278,7338,139
68279,1025,24
68280,442,9
68281,581,18
68282,258,3
68283,1217,19
68284,762,20
68285,400,13
68286,1739,39
68287,3656,46
68288,442,11
68289,1973,51
68290,1100,21
68291,1384,33
68292,2503,29
68293,119,2
68294,1911,18
68295,2912,56
68296,1174,24
68297,9514,127
68298,3956,60
68299,389,11
68300,4376,74
68301,1069,31
68302,875,33
68303,249,9
68304,1355,42
68305,1005,22
68306,506,18
68307,778,7
68308,395,7
68309,2546,44
68311,1174,10
68312,517,7
68313,775,23
68315,5154,94
68316,752,13
68317,1841,33
68318,2412,47
68320,1633,46
68321,3544,62
68322,1358,23
68323,1087,8
68324,901,11
68325,818,15
68326,176,4
68327,333,3
68328,402,6
68329,1792,30
68330,405,11
68331,2031,34
68332,792,11
68333,325,6
68334,4520,60
68335,774,21
68336,592,8
68337,648,21
68338,3480,46
68340,507,12
68341,950,22
68342,1780,36
68343,2236,76
68344,633,13
68345,826,11
68347,759,14
68348,2542,37
68349,3747,59
68350,630,8
68351,634,11
68352,1853,44
68353,493,20
68354,908,37
68355,1372,28
68356,840,14
68357,417,9
68358,655,14
68359,1828,44
68360,617,9
68361,435,2
68362,957,13
68363,651,22
68364,1079,28
68365,2197,32
68366,761,24
68367,1201,21
68368,1449,25
68370,330,0
68371,461,15
68372,1993,38
68373,570,7
68374,4656,86
68375,9317,147
68376,10685,130
68377,833,18
68378,366,4
68379,1118,12
68380,636,16
68381,1072,21
68382,416,7
68383,452,8
68384,2175,32
68385,885,23
68386,800,23
69001,349,16
69002,691,5
69003,1301,16
69004,500,13
69005,532,22
69006,3617,119
69007,2266,49
69008,700,42
69009,3422,77
69010,2508,77
69012,749,28
69013,2747,72
69014,1139,37
69016,196,3
69017,810,17
69018,1635,27
69019,6061,147
69020,481,19
69021,1836,95
69022,470,18
69023,1338,48
69024,3300,76
69026,431,10
69027,5434,165
69028,4620,150
69029,7238,147
69030,945,29
69031,805,44
69032,1673,52
69033,1958,60
69034,7903,101
69035,673,24
69036,815,17
69037,843,22
69038,1494,46
69039,643,9
69040,1909,41
69042,456,27
69043,5346,168
69044,2377,52
69045,1113,23
69046,3108,89
69047,805,19
69049,1723,48
69050,1988,46
69051,907,37
69052,2523,80
69053,541,16
69054,554,13
69055,1005,17
69056,1355,28
69057,578,18
69058,498,5
69059,1028,21
69060,949,19
69061,975,17
69062,760,27
69063,2734,37
69064,2232,62
69065,882,13
69066,4308,101
69067,1355,44
69068,1297,10
69069,4641,136
69070,1304,52
69071,753,10
69072,4183,130
69074,1300,37
69075,189,7
69076,2080,63
69077,973,23
69078,682,44
69080,1396,40
69081,4406,69
69082,318,6
69083,791,33
69084,1402,19
69085,1161,19
69086,1853,82
69087,1753,33
69088,1538,16
69089,4918,111
69090,694,33
69091,6281,118
69092,3405,81
69093,1063,39
69094,3113,128
69095,710,29
69096,3134,87
69097,770,38
69098,298,21
69099,1503,75
69100,3701,81
69102,667,18
69103,970,12
69104,534,13
69105,767,15
69106,681,30
69107,1091,21
69108,885,19
69109,817,24
69110,2206,65
69111,492,6
69112,4127,137
69113,866,33
69115,2594,74
69116,1936,47
69117,1848,44
69118,1919,40
69119,864,24
69120,1025,34
69121,1613,67
69122,1528,46
69124,639,6
69125,791,12
69126,596,18
69127,2085,67
69130,334,4
69131,2234,91
69132,1090,33
69133,3058,70
69134,256,8
69135,3026,55
69136,2526,54
69137,363,6
69138,443,19
69139,1539,50
69140,1401,30
69141,4425,126
69142,795,6
69143,2443,27
69145,814,11
69148,1808,68
69149,5232,53
69151,1278,39
69152,2882,53
69153,944,19
69154,1632,66
69155,998,49
69156,2358,46
69157,3789,178
69159,3034,75
69160,1379,39
69161,750,24
69162,1511,41
69163,2464,75
69164,630,9
69165,1173,24
69166,186,0
69167,521,13
69168,893,11
69169,778,20
69170,993,33
69171,1336,51
69172,667,20
69173,844,40
69174,494,33
69175,1947,63
69176,2847,76
69177,1545,61
69178,661,39
69179,2761,88
69180,216,17
69181,213,4
69182,791,13
69183,551,12
69184,791,33
69186,433,6
69187,919,31
69188,682,22
69189,748,20
69190,1316,40
69191,3880,54
69192,144,4
69193,910,31
69194,4234,76
69196,579,13
69197,1647,44
69198,738,19
69199,3567,53
69200,1530,54
69201,807,23
69202,5394,95
69203,833,36
69204,8194,203
69205,2867,107
69206,3662,67
69207,1354,28
69208,1800,57
69209,1132,19
69212,351,13
69214,1061,49
69215,800,12
69216,685,29
69217,797,28
69218,873,14
69219,1499,50
69220,1623,68
69225,452,17
69227,3433,173
69228,3285,154
69229,1067,39
69230,370,3
69231,1451,76
69233,705,14
69234,1634,49
69235,1131,30
69236,418,15
69238,2010,64
69239,1234,23
69240,881,24
69241,1637,56
69242,761,26
69243,3759,106
69244,4821,92
69245,744,17
69246,1036,19
69248,4952,104
69249,2375,93
69250,2496,85
69252,564,26
69253,580,18
69254,770,22
69255,3626,117
69256,7999,191
69257,1085,33
69258,552,5
69259,11122,157
69260,2072,62
69261,120,0
69263,918,34
69264,7641,102
69265,743,11
69266,16407,187
69267,2138,54
69268,2315,62
69269,822,40
69270,3001,115
69271,5403,177
69272,2627,93
69273,4411,166
69275,8257,212
69276,4016,139
69277,8046,272
69278,2817,49
69279,3793,134
69280,1046,34
69281,1407,43
69282,12090,391
69283,6330,223
69284,2224,68
69285,2899,76
69286,6379,217
69287,4282,168
69288,3712,115
69289,3088,89
69290,11809,288
69291,3141,80
69292,1224,19
69293,1383,51
69294,1449,31
69295,1305,40
69296,2236,61
69297,3390,95
69298,2316,86
69299,2017,55
69381,2469,5
69382,2569,21
69383,8584,85
69384,3894,6
69385,5813,60
69386,3100,20
69387,4768,46
69388,6697,103
69389,5210,38
70001,339,6
70002,408,7
70003,146,0
70004,326,8
70005,196,4
70006,1807,27
70007,366,5
70008,233,8
70009,214,3
70010,141,3
70011,390,6
70012,822,17
70013,188,0
70014,380,9
70015,263,7
70016,459,11
70017,409,8
70018,468,13
70019,155,5
70020,280,7
70021,174,4
70022,187,6
70023,212,5
70024,518,9
70025,351,4
70026,2187,33
70027,208,5
70028,204,1
70029,261,9
70030,56,0
70031,646,11
70032,88,2
70035,307,18
70036,170,2
70037,423,5
70038,362,7
70039,360,7
70040,211,11
70041,667,12
70042,124,3
70043,371,3
70044,481,9
70045,511,12
70046,395,9
70047,125,3
70048,207,2
70049,196,2
70050,131,4
70051,110,3
70052,186,2
70053,110,0
70054,237,9
70055,519,8
70056,357,2
70057,191,7
70058,1029,13
70059,532,11
70060,311,6
70061,227,5
70062,214,6
70063,346,5
70064,174,6
70065,103,2
70066,272,2
70067,101,0
70069,97,2
70070,104,0
70071,268,3
70072,140,2
70074,396,4
70075,205,9
70076,388,6
70077,314,3
70078,175,1
70079,445,22
70080,374,5
70081,309,8
70082,173,3
70083,552,7
70084,585,12
70085,600,11
70086,184,3
70087,169,3
70088,170,1
70089,201,2
70090,69,2
70091,167,1
70092,199,3
70093,761,10
70094,351,3
70095,654,19
70096,534,9
70097,399,5
70098,269,2
70099,120,1
70100,162,3
70101,755,16
70102,336,5
70103,319,8
70104,680,13
70105,156,1
70106,174,4
70107,346,6
70109,286,6
70111,401,11
70112,340,3
70113,195,4
70114,330,6
70115,265,7
70116,629,16
70117,1046,40
70118,190,6
70119,436,8
70120,3175,76
70121,728,29
70122,3120,32
70124,85,2
70125,254,7
70126,244,5
70127,215,7
70128,403,6
70129,200,5
70130,423,10
70132,700,12
70133,361,12
70134,278,2
70135,116,0
70136,381,12
70137,296,7
70138,148,3
70140,81,0
70141,140,1
70142,229,7
70143,217,4
70144,83,1
70145,472,9
70146,178,4
70147,212,7
70148,102,2
70149,641,18
70150,355,10
70151,107,2
70152,473,6
70153,205,2
70154,370,7
70155,881,21
70156,155,3
70157,398,7
70158,152,3
70159,149,5
70160,287,5
70162,530,15
70163,570,17
70164,70,4
70165,555,4
70166,172,4
70167,390,5
70168,702,8
70169,301,2
70170,189,4
70171,1153,21
70172,206,2
70174,223,4
70175,315,4
70176,391,6
70177,832,7
70178,561,14
70179,224,8
70180,455,12
70181,159,4
70182,174,5
70183,159,1
70184,520,9
70185,227,5
70186,87,1
70187,249,8
70188,107,0
70189,241,4
70190,238,11
70192,239,9
70193,238,6
70194,206,2
70195,387,11
70196,359,6
70197,976,25
70198,1155,18
70199,169,3
70200,72,1
70201,377,7
70202,402,8
70203,172,2
70204,205,4
70205,224,6
